vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecodeid,pulocationid,dolocationid,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2020-01-01T01:05:13.000,2020-01-01T01:18:12.000,N,1,42,75,1,2.12,11,0.5,0.5,0,0,0.3,12.3,2,1,0
2,2020-01-01T01:21:15.000,2020-01-01T01:30:43.000,N,1,74,237,1,2.60,10,0.5,0.5,2.81,0,0.3,16.86,1,1,2.75
2,2020-01-01T01:46:28.000,2020-01-01T01:51:25.000,N,1,41,152,1,0.71,5.5,0.5,0.5,0,0,0.3,6.8,2,1,0
2,2020-01-01T01:55:06.000,2020-01-01T01:58:17.000,N,1,166,152,1,0.68,4.5,0.5,0.5,0,0,0.3,5.8,2,1,0
2,2020-01-01T02:00:20.000,2020-01-01T02:38:30.000,N,1,152,119,1,5.98,26,0.5,0.5,0,0,0.3,27.3,2,1,0
2,2020-01-01T01:43:15.000,2020-01-01T01:53:15.000,N,5,134,130,1,1.80,8,0,0,1.66,0,0.3,9.96,1,2,0
2,2020-01-01T02:07:00.000,2020-01-01T02:15:30.000,N,1,197,134,5,0.74,7,0.5,0.5,0,0,0.3,8.3,2,1,0
2,2020-01-01T01:19:49.000,2020-01-01T01:41:01.000,N,1,255,4,1,3.31,16,0.5,0.5,3.01,0,0.3,23.06,1,1,2.75
2,2020-01-01T02:01:57.000,2020-01-01T02:05:08.000,N,1,256,255,1,0.64,4.5,0.5,0.5,1.16,0,0.3,6.96,1,1,0
1,2020-01-01T01:40:25.000,2020-01-01T01:46:34.000,N,1,243,243,1,0.80,5.5,0.5,0.5,2,0,0.3,8.8,1,1,0
2,2020-01-01T00:55:02.000,2020-01-01T00:59:08.000,N,1,49,17,1,0.77,4.5,0.5,0.5,1.16,0,0.3,6.96,1,1,0
2,2020-01-01T01:09:33.000,2020-01-01T01:18:36.000,N,1,146,179,1,1.71,8.5,0.5,0.5,0,0,0.3,9.8,2,1,0
1,2020-01-01T01:42:11.000,2020-01-01T01:58:13.000,N,1,25,80,1,3.80,14.5,0.5,0.5,0,0,0.3,15.8,2,1,0
1,2020-01-01T01:47:30.000,2020-01-01T02:42:45.000,N,1,24,188,1,14.30,48,3.25,0.5,6,0,0.3,58.05,1,1,2.75
2,2020-01-01T01:24:47.000,2020-01-01T01:34:26.000,N,1,41,152,1,1.78,8.5,0.5,0.5,2.45,0,0.3,12.25,1,1,0
2,2020-01-01T01:36:22.000,2020-01-01T01:38:45.000,N,1,116,116,1,0.40,3.5,0.5,0.5,0,0,0.3,4.8,2,1,0
2,2020-01-01T01:12:30.000,2020-01-01T01:17:37.000,N,1,49,49,1,1.24,6,0.5,0.5,0,0,0.3,7.3,2,1,0
2,2020-01-01T01:19:37.000,2020-01-01T01:25:09.000,N,1,17,61,1,1.27,6,0.5,0.5,1.1,0,0.3,8.4,1,1,0
2,2020-01-01T01:07:04.000,2020-01-01T01:19:29.000,N,1,43,74,1,1.61,9.5,0.5,0.5,2.16,0,0.3,12.96,1,1,0
2,2020-01-01T01:32:54.000,2020-01-01T01:49:02.000,N,1,83,56,1,2.54,12,0.5,0.5,2.66,0,0.3,15.96,1,1,0
2,2020-01-01T01:21:19.000,2020-01-01T01:30:01.000,N,1,129,70,1,1.75,8.5,0.5,0.5,0,0,0.3,9.8,2,1,0
2,2020-01-01T01:30:23.000,2020-01-01T01:42:10.000,N,1,70,173,1,1.90,9.5,0.5,0.5,0,0,0.3,10.8,2,1,0
2,2020-01-01T01:08:22.000,2020-01-01T01:31:04.000,N,1,146,148,1,5.69,21,0.5,0.5,2,0,0.3,27.05,1,1,2.75
2,2020-01-01T01:42:00.000,2020-01-01T01:46:37.000,N,1,256,255,1,0.71,5,0.5,0.5,0,0,0.3,6.3,2,1,0
2,2020-01-01T01:48:47.000,2020-01-01T02:03:36.000,N,1,255,36,1,3.00,12.5,0.5,0.5,0,0,0.3,13.8,2,1,0
2,2020-01-01T01:33:17.000,2020-01-01T01:38:43.000,N,1,65,106,1,1.02,6,0.5,0.5,1.82,0,0.3,9.12,1,1,0
2,2020-01-01T01:39:59.000,2020-01-01T01:59:43.000,N,1,106,255,1,4.65,17,0.5,0.5,3.66,0,0.3,21.96,1,1,0
2,2020-01-01T01:22:13.000,2020-01-01T01:55:19.000,N,1,25,64,1,11.54,38,0.5,0.5,9.82,0,0.3,49.12,1,1,0
2,2020-01-01T01:06:05.000,2020-01-01T01:16:01.000,N,1,42,116,2,1.40,8.5,0.5,0.5,0,0,0.3,9.8,2,1,0
2,2020-01-01T01:22:30.000,2020-01-01T01:31:43.000,N,1,116,41,2,1.56,8.5,0.5,0.5,0,0,0.3,9.8,2,1,0
2,2020-01-01T01:33:15.000,2020-01-01T01:37:21.000,N,1,41,74,2,0.82,5,0.5,0.5,1.26,0,0.3,7.56,1,1,0
2,2020-01-01T01:43:27.000,2020-01-01T01:52:09.000,N,1,74,168,2,1.51,8,0.5,0.5,2,0,0.3,11.3,1,1,0
2,2020-01-01T01:55:18.000,2020-01-01T02:04:46.000,N,1,129,70,1,1.39,8,0.5,0.5,0,0,0.3,9.3,2,1,0
2,2020-01-01T01:15:39.000,2020-01-01T01:30:29.000,N,1,97,256,1,3.11,13,0.5,0.5,0,0,0.3,14.3,2,1,0
2,2020-01-01T01:35:00.000,2020-01-01T02:06:37.000,N,1,255,75,1,8.29,29.5,0.5,0.5,6.71,0,0.3,40.26,1,1,2.75
2,2020-01-01T01:03:59.000,2020-01-01T01:10:45.000,N,1,7,226,1,1.31,6.5,0.5,0.5,0,0,0.3,7.8,2,1,0
2,2020-01-01T01:18:52.000,2020-01-01T01:22:22.000,N,1,7,7,1,0.63,4.5,0.5,0.5,1.16,0,0.3,6.96,1,1,0
2,2020-01-01T01:25:04.000,2020-01-01T01:27:40.000,N,1,7,7,1,0.43,4,0.5,0.5,0,0,0.3,5.3,2,1,0
2,2020-01-01T01:33:16.000,2020-01-01T01:43:35.000,N,1,7,226,1,1.54,8.5,0.5,0.5,2.94,0,0.3,12.74,1,1,0
2,2020-01-01T01:27:33.000,2020-01-01T01:36:36.000,N,1,223,260,5,3.24,11,0.5,0.5,0,0,0.3,12.3,2,1,0
2,2020-01-01T01:56:36.000,2020-01-01T02:52:32.000,N,1,146,36,5,5.58,24,0.5,0.5,0,0,0.3,25.3,2,1,0
2,2020-01-01T01:47:54.000,2020-01-01T02:06:10.000,N,1,56,7,1,4.23,16,0.5,0.5,0,0,0.3,17.3,2,1,0
2,2020-01-01T01:21:48.000,2020-01-01T01:34:44.000,N,1,65,17,1,2.36,11,0.5,0.5,0,0,0.3,12.3,2,1,0
2,2020-01-01T01:57:27.000,2020-01-01T02:19:27.000,N,1,66,37,1,5.00,19,0.5,0.5,4.06,0,0.3,24.36,1,1,0
2,2020-01-01T01:31:54.000,2020-01-01T01:36:15.000,N,5,129,129,1,0.87,10,0,0,0,0,0.3,10.3,2,2,0
2,2020-01-01T01:50:01.000,2020-01-01T01:56:23.000,N,1,70,70,1,1.11,6.5,0.5,0.5,0,0,0.3,7.8,2,1,0
2,2020-01-01T01:28:03.000,2020-01-01T01:41:23.000,N,1,235,119,1,2.41,11,0.5,0.5,0,0,0.3,12.3,2,1,0
2,2020-01-01T01:50:40.000,2020-01-01T01:57:25.000,N,1,42,74,1,1.10,6.5,0.5,0.5,0,0,0.3,7.8,2,1,0
2,2020-01-01T01:26:05.000,2020-01-01T01:59:35.000,N,1,65,37,1,6.67,25.5,0.5,0.5,5.36,0,0.3,32.16,1,1,0
2,2020-01-01T01:04:43.000,2020-01-01T01:20:51.000,N,1,147,41,1,3.82,14,0.5,0.5,0,0,0.3,15.3,2,1,0
2,2020-01-01T01:21:06.000,2020-01-01T01:28:17.000,N,1,41,74,1,0.90,6.5,0.5,0.5,0,0,0.3,7.8,2,1,0
2,2020-01-01T01:32:52.000,2020-01-01T01:39:56.000,N,1,41,42,1,1.03,7,0.5,0.5,0,0,0.3,8.3,2,1,0
2,2020-01-01T01:42:14.000,2020-01-01T01:47:27.000,N,1,42,42,1,0.62,5,0.5,0.5,0,0,0.3,6.3,2,1,0
2,2020-01-01T01:15:26.000,2020-01-01T01:29:43.000,N,1,255,225,1,3.06,12.5,0.5,0.5,0,0,0.3,13.8,2,1,0
2,2020-01-01T01:50:27.000,2020-01-01T01:56:45.000,N,1,255,256,1,0.62,5.5,0.5,0.5,0,0,0.3,6.8,2,1,0
2,2020-01-01T01:52:10.000,2020-01-01T02:11:18.000,N,1,7,42,1,5.44,19.5,0.5,0.5,5.38,6.12,0.3,32.3,1,1,0
2,2020-01-01T01:09:41.000,2020-01-01T01:24:31.000,N,1,41,244,5,2.77,12.5,0.5,0.5,2.76,0,0.3,16.56,1,1,0
2,2020-01-01T01:26:56.000,2020-01-01T01:29:57.000,N,1,244,244,5,0.54,4.5,0.5,0.5,1.16,0,0.3,6.96,1,1,0
1,2020-01-01T01:26:43.000,2020-01-01T01:43:28.000,N,1,80,4,1,3.20,14.5,3.25,0.5,0,0,0.3,18.55,2,1,2.75
2,2020-01-01T01:18:27.000,2020-01-01T01:36:37.000,N,1,223,256,1,7.41,23,0.5,0.5,0,0,0.3,24.3,2,1,0
2,2020-01-01T01:49:03.000,2020-01-01T01:55:39.000,N,1,41,42,1,0.98,6,0.5,0.5,0,0,0.3,7.3,2,1,0
2,2020-01-01T01:31:32.000,2020-01-01T01:37:25.000,N,1,74,238,1,2.03,8,0.5,0.5,0,0,0.3,12.05,2,1,2.75
2,2020-01-01T01:56:43.000,2020-01-01T02:05:15.000,N,1,97,188,1,2.36,9,0.5,0.5,3.09,0,0.3,13.39,1,1,0
2,2020-01-01T01:49:27.000,2020-01-01T02:01:57.000,N,1,74,116,1,2.37,11,0.5,0.5,0,0,0.3,12.3,2,1,0
2,2020-01-01T01:25:51.000,2020-01-01T01:33:53.000,N,1,169,235,1,1.20,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1,0
2,2020-01-01T01:45:55.000,2020-01-01T02:04:32.000,N,1,153,69,1,4.39,16.5,0.5,0.5,0,0,0.3,17.8,2,1,0
1,2020-01-01T01:13:47.000,2020-01-01T01:17:01.000,N,1,69,42,1,0.70,4.5,0.5,0.5,0,0,0.3,5.8,2,1,0
1,2020-01-01T01:22:39.000,2020-01-01T01:29:56.000,N,1,42,75,1,1.80,8,0.5,0.5,0,0,0.3,9.3,2,1,0
1,2020-01-01T01:36:42.000,2020-01-01T01:56:01.000,N,1,41,182,1,7.00,23,0.5,0.5,0,0,0.3,24.3,2,1,0
1,2020-01-01T01:44:53.000,2020-01-01T02:03:19.000,N,1,74,243,1,4.50,16.5,0.5,0.5,0,0,0.3,17.8,2,1,0
2,2020-01-01T01:02:23.000,2020-01-01T01:03:35.000,N,1,7,7,5,0.08,3,0.5,0.5,0,0,0.3,4.3,2,1,0
2,2020-01-01T01:17:57.000,2020-01-01T01:29:03.000,N,1,7,129,5,2.95,11.5,0.5,0.5,3.2,0,0.3,16,1,1,0
2,2020-01-01T01:42:05.000,2020-01-01T01:54:45.000,N,1,260,179,5,2.29,10,0.5,0.5,0,0,0.3,11.3,2,1,0
1,2020-01-01T01:44:21.000,2020-01-01T02:01:51.000,N,1,95,7,1,0.00,22.2,0,0.5,0,0,0.3,23,1,1,0
2,2020-01-01T01:58:08.000,2020-01-01T02:06:35.000,N,1,146,179,1,1.78,8.5,0.5,0.5,2.45,0,0.3,12.25,1,1,0
2,2020-01-01T01:03:50.000,2020-01-01T01:14:11.000,N,1,33,231,1,2.40,10.5,0.5,0.5,3.64,0,0.3,18.19,1,1,2.75
2,2020-01-01T01:18:23.000,2020-01-01T01:21:34.000,N,1,42,42,5,0.41,4,0.5,0.5,0,0,0.3,5.3,2,1,0
2,2020-01-01T01:28:45.000,2020-01-01T02:06:00.000,N,1,41,87,5,10.73,35.5,0.5,0.5,11.86,0,0.3,51.41,1,1,2.75
2,2020-01-01T01:06:38.000,2020-01-01T01:09:38.000,N,1,83,83,1,0.41,4,0.5,0.5,1.59,0,0.3,6.89,1,1,0
2,2020-01-01T01:19:12.000,2020-01-01T01:33:32.000,N,1,260,129,1,1.91,9.5,0.5,0.5,0,0,0.3,10.8,2,1,0
2,2020-01-01T01:50:06.000,2020-01-01T01:55:44.000,N,1,260,260,1,0.90,5.5,0.5,0.5,0,0,0.3,6.8,2,1,0
2,2020-01-01T01:59:08.000,2020-01-01T02:08:23.000,N,1,247,74,1,2.91,10.5,0.5,0.5,0,0,0.3,11.8,2,1,0
2,2020-01-01T01:39:29.000,2020-01-01T02:03:10.000,N,1,112,262,1,5.27,20,0.5,0.5,4.81,0,0.3,30.81,1,1,2.75
2,2020-01-01T01:45:32.000,2020-01-01T01:53:57.000,N,1,65,256,1,2.71,10,0.5,0.5,0,0,0.3,11.3,2,1,0
2,2020-01-01T01:55:20.000,2020-01-01T02:21:35.000,N,1,256,234,1,4.46,20,0.5,0.5,2,0,0.3,26.05,1,1,2.75
2,2020-01-01T01:43:34.000,2020-01-01T01:47:52.000,N,1,223,223,1,0.77,5,0.5,0.5,1.26,0,0.3,7.56,1,1,0
2,2020-01-01T01:08:42.000,2020-01-01T01:19:42.000,N,1,248,78,1,2.01,9.5,0.5,0.5,0,0,0.3,10.8,2,1,0
2,2020-01-01T01:01:52.000,2020-01-01T01:06:34.000,N,1,95,196,1,1.19,6,0.5,0.5,2.19,0,0.3,9.49,1,1,0
2,2020-01-01T01:34:30.000,2020-01-01T01:39:13.000,N,1,95,95,1,0.89,5.5,0.5,0.5,1.36,0,0.3,8.16,1,1,0
2,2020-01-01T01:43:41.000,2020-01-01T01:55:22.000,N,1,95,82,1,2.46,11,0.5,0.5,2.46,0,0.3,14.76,1,1,0
2,2020-01-01T01:21:33.000,2020-01-01T01:32:28.000,N,1,49,256,1,2.09,10,0.5,0.5,2.26,0,0.3,13.56,1,1,0
2,2020-01-01T01:36:11.000,2020-01-01T01:41:13.000,N,1,256,255,1,0.72,5,0.5,0.5,1.26,0,0.3,7.56,1,1,0
2,2020-01-01T01:45:24.000,2020-01-01T02:17:53.000,N,1,255,263,1,7.12,26.5,0.5,0.5,6.11,0,0.3,36.66,1,1,2.75
1,2020-01-01T01:47:27.000,2020-01-01T02:02:23.000,N,1,181,148,1,3.40,13.5,3.25,0.5,3,0,0.3,20.55,1,1,2.75
2,2020-01-01T01:49:33.000,2020-01-01T02:14:10.000,N,1,112,14,1,13.64,38,0.5,0.5,3.45,0,0.3,42.75,1,1,0
2,2020-01-01T01:40:44.000,2020-01-01T01:45:41.000,N,1,42,42,1,0.70,5,0.5,0.5,0,0,0.3,6.3,2,1,0
1,2020-01-01T01:11:46.000,2020-01-01T01:52:26.000,N,1,17,42,1,15.60,46,3.25,0.5,10,0,0.3,60.05,1,1,2.75
2,2020-01-01T01:02:09.000,2020-01-01T01:18:36.000,N,1,168,244,2,2.71,13,0.5,0.5,0,0,0.3,14.3,1,1,0
2,2020-01-01T01:34:45.000,2020-01-01T01:50:21.000,N,1,243,152,2,2.67,12.5,0.5,0.5,0,0,0.3,13.8,2,1,0
2,2020-01-01T01:11:33.000,2020-01-01T01:23:27.000,N,1,25,61,1,2.61,11,0.5,0.5,0,0,0.3,12.3,2,1,0
2,2020-01-01T01:35:58.000,2020-01-01T01:42:48.000,N,1,97,61,1,1.95,8,0.5,0.5,1.86,0,0.3,11.16,1,1,0
1,2020-01-01T01:08:07.000,2020-01-01T01:40:08.000,N,1,7,11,4,15.10,43,0.5,0.5,0,0,0.3,44.3,2,1,0
2,2020-01-01T01:26:20.000,2020-01-01T01:50:45.000,N,1,37,181,1,4.12,18,0.5,0.5,0,0,0.3,19.3,2,1,0
2,2020-01-01T02:01:16.000,2020-01-01T02:06:48.000,N,1,40,52,1,1.18,6.5,0.5,0.5,0,0,0.3,7.8,2,1,0
2,2020-01-01T01:20:11.000,2020-01-01T01:35:54.000,N,1,36,255,1,2.49,12.5,0.5,0.5,0,0,0.3,13.8,2,1,0
2,2020-01-01T01:37:43.000,2020-01-01T01:51:33.000,N,1,255,148,1,2.63,12,0.5,0.5,3.21,0,0.3,19.26,1,1,2.75
2,2020-01-01T01:02:44.000,2020-01-01T01:04:33.000,N,1,42,41,3,0.31,3.5,0.5,0.5,0,0,0.3,4.8,2,1,0
2,2020-01-01T01:40:51.000,2020-01-01T01:45:49.000,N,1,244,243,1,0.60,5,0.5,0.5,0,0,0.3,6.3,2,1,0
2,2020-01-01T01:13:46.000,2020-01-01T01:28:53.000,N,1,25,256,1,3.80,14,0.5,0.5,0,0,0.3,15.3,2,1,0
1,2020-01-01T01:12:45.000,2020-01-01T01:20:49.000,N,1,255,112,1,1.40,7.5,0.5,0.5,1.75,0,0.3,10.55,1,1,0
1,2020-01-01T01:28:08.000,2020-01-01T01:43:11.000,N,1,112,17,1,3.60,14,0.5,0.5,3.8,0,0.3,19.1,1,1,0
1,2020-01-01T01:52:15.000,2020-01-01T02:07:54.000,N,1,256,4,1,2.60,13,3.25,0.5,3.4,0,0.3,20.45,1,1,2.75
2,2020-01-01T01:39:28.000,2020-01-01T01:48:20.000,N,1,41,151,1,1.46,8,0.5,0.5,2.79,0,0.3,12.09,1,1,0
1,2020-01-01T01:11:21.000,2020-01-01T01:17:32.000,N,1,75,74,1,1.40,6.5,0.5,0.5,1.55,0,0.3,9.35,1,1,0
1,2020-01-01T01:25:12.000,2020-01-01T01:25:12.000,Y,1,75,264,1,0.00,2.5,0.5,0.5,0,0,0.3,3.8,2,1,0
1,2020-01-01T01:48:01.000,2020-01-01T02:02:15.000,N,1,75,137,1,4.10,15,3.25,0.5,0,0,0.3,19.05,2,1,2.75
2,2020-01-01T01:20:01.000,2020-01-01T01:37:56.000,N,1,255,61,1,3.34,14.5,0.5,0.5,3.95,0,0.3,19.75,1,1,0
1,2020-01-01T01:01:26.000,2020-01-01T01:07:15.000,N,1,260,260,1,0.90,6,0.5,0.5,1.45,0,0.3,8.75,1,1,0
2,2020-01-01T01:08:17.000,2020-01-01T01:16:40.000,N,1,42,244,1,1.77,8,0.5,0.5,0,0,0.3,9.3,2,1,0
2,2020-01-01T01:22:58.000,2020-01-01T01:44:09.000,N,1,116,48,1,6.01,21.5,0.5,0.5,6.39,0,0.3,31.94,1,1,2.75
2,2020-01-01T01:58:50.000,2020-01-01T02:12:42.000,N,1,226,7,1,1.80,10.5,0.5,0.5,0,0,0.3,11.8,2,1,0
2,2020-01-01T01:00:48.000,2020-01-01T01:10:51.000,N,1,75,263,1,1.29,8.5,0.5,0.5,0,0,0.3,12.55,2,1,2.75
2,2020-01-01T01:12:53.000,2020-01-01T01:16:32.000,N,1,75,74,1,0.93,5,0.5,0.5,0,0,0.3,6.3,2,1,0
2,2020-01-01T01:17:03.000,2020-01-01T01:25:41.000,N,1,25,195,1,1.78,8,0.5,0.5,0,0,0.3,9.3,2,1,0
2,2020-01-01T01:32:09.000,2020-01-01T01:48:05.000,N,1,40,17,1,3.47,14,0.5,0.5,3.06,0,0.3,18.36,1,1,0
2,2020-01-01T01:51:08.000,2020-01-01T02:03:24.000,N,1,17,188,1,2.53,10.5,0.5,0.5,5,0,0.3,16.8,1,1,0
2,2020-01-01T01:55:32.000,2020-01-01T02:10:36.000,N,1,112,33,1,4.20,15,0.5,0.5,4.08,0,0.3,20.38,1,1,0
1,2020-01-01T01:43:52.000,2020-01-01T01:56:10.000,N,1,181,228,1,2.20,11,0.5,0.5,0,0,0.3,12.3,2,1,0
2,2020-01-01T01:10:00.000,2020-01-01T01:23:11.000,N,1,256,148,1,2.44,11.5,0.5,0.5,0,0,0.3,15.55,2,1,2.75
2,2020-01-01T01:39:40.000,2020-01-01T01:48:02.000,N,1,52,228,1,2.05,9,0.5,0.5,2.58,0,0.3,12.88,1,1,0
2,2020-01-01T01:27:48.000,2020-01-01T01:36:34.000,N,1,226,7,1,1.32,8,0.5,0.5,0,0,0.3,9.3,1,1,0
2,2020-01-01T01:38:00.000,2020-01-01T01:41:41.000,N,1,7,260,1,0.76,4.5,0.5,0.5,1.8,0,0.3,7.6,1,1,0
2,2020-01-01T01:23:45.000,2020-01-01T01:33:07.000,N,1,244,116,2,1.56,8.5,0.5,0.5,0,0,0.3,9.8,2,1,0
2,2020-01-01T01:37:14.000,2020-01-01T01:40:19.000,N,1,116,152,1,0.75,4.5,0.5,0.5,0,0,0.3,5.8,2,1,0
2,2020-01-01T01:42:59.000,2020-01-01T01:54:10.000,N,1,152,42,2,1.93,9.5,0.5,0.5,0,0,0.3,10.8,2,1,0
2,2020-01-01T01:56:47.000,2020-01-01T02:16:38.000,N,1,42,162,1,7.47,23.5,0.5,0.5,0,0,0.3,27.55,2,1,2.75
1,2020-01-01T01:44:25.000,2020-01-01T02:06:23.000,N,1,255,225,1,3.40,16,0.5,0.5,5.15,0,0.3,22.45,1,1,0
1,2020-01-01T01:10:16.000,2020-01-01T01:16:18.000,N,1,130,130,2,0.80,6,0.5,0.5,0,0,0.3,7.3,1,1,0
1,2020-01-01T01:59:49.000,2020-01-01T02:06:31.000,N,1,260,129,1,1.10,7,0.5,0.5,1,0,0.3,9.3,1,1,0
2,2020-01-01T01:53:48.000,2020-01-01T02:27:23.000,N,1,33,37,1,4.61,22,0.5,0.5,4.66,0,0.3,32.91,1,1,0
2,2020-01-01T01:43:06.000,2020-01-01T01:57:42.000,N,1,166,42,1,2.06,10,0.5,0.5,3,0,0.3,14.3,1,1,0
1,2020-01-01T01:51:37.000,2020-01-01T02:19:00.000,Y,1,256,89,1,9.60,30,0.5,0.5,7.8,0,0.3,39.1,1,1,0
2,2020-01-01T01:28:00.000,2020-01-01T01:28:08.000,N,1,260,260,1,0.00,2.5,0.5,0.5,0,0,0.3,3.8,2,1,0
2,2020-01-01T01:07:00.000,2020-01-01T01:20:04.000,N,1,7,129,6,2.62,11.5,0.5,0.5,0,0,0.3,12.8,2,1,0
2,2020-01-01T01:24:11.000,2020-01-01T02:28:28.000,N,5,129,76,1,13.59,35,0,0,0,0,0.3,35.3,2,2,0
2,2020-01-01T01:12:42.000,2020-01-01T01:13:03.000,N,1,217,217,3,0.00,2.5,0.5,0.5,0,0,0.3,3.8,2,1,0
2,2020-01-01T01:14:13.000,2020-01-01T01:24:44.000,N,1,40,97,1,2.28,9.5,0.5,0.5,1.08,0,0.3,13.83,1,1,0
2,2020-01-01T01:21:52.000,2020-01-01T01:28:35.000,N,1,181,181,1,1.12,6.5,0.5,0.5,0,0,0.3,7.8,2,1,0
2,2020-01-01T01:37:32.000,2020-01-01T01:43:28.000,N,1,65,40,2,1.42,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1,0
2,2020-01-01T01:47:58.000,2020-01-01T01:59:55.000,N,1,25,97,2,1.69,9.5,0.5,0.5,2.16,0,0.3,12.96,1,1,0
1,2020-01-01T01:50:13.000,2020-01-01T01:57:55.000,N,1,7,226,1,1.30,7,0.5,0.5,0,0,0.3,8.3,2,1,0
2,2020-01-01T01:04:35.000,2020-01-01T01:18:51.000,N,1,42,239,1,2.92,12.5,0.5,0.5,4.14,0,0.3,20.69,1,1,2.75
2,2020-01-01T01:27:24.000,2020-01-01T01:33:19.000,N,1,24,75,1,1.05,6,0.5,0.5,0,0,0.3,7.3,2,1,0
2,2020-01-01T01:48:08.000,2020-01-01T01:53:59.000,N,1,41,42,1,1.19,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1,0
2,2020-01-01T01:19:20.000,2020-01-01T01:34:56.000,N,1,49,256,1,2.78,12.5,0.5,0.5,3.45,0,0.3,17.25,1,1,0
2,2020-01-01T01:50:27.000,2020-01-01T01:54:30.000,N,1,49,97,1,1.14,5.5,0.5,0.5,0,0,0.3,6.8,2,1,0
2,2020-01-01T01:55:50.000,2020-01-01T02:13:41.000,N,1,97,72,1,4.28,15.5,0.5,0.5,0,0,0.3,16.8,2,1,0
2,2020-01-01T01:23:53.000,2020-01-01T01:41:18.000,N,1,116,143,2,4.49,16,0.5,0.5,4.01,0,0.3,24.06,1,1,2.75
2,2020-01-01T01:02:20.000,2020-01-01T01:08:07.000,N,1,244,152,1,1.14,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1,0
2,2020-01-01T01:19:07.000,2020-01-01T01:21:52.000,N,1,166,166,1,0.56,4,0.5,0.5,1.06,0,0.3,6.36,1,1,0
2,2020-01-01T01:43:54.000,2020-01-01T02:02:06.000,N,1,74,80,1,9.40,27.5,0.5,0.5,6.98,6.12,0.3,41.9,1,1,0
1,2020-01-01T01:36:10.000,2020-01-01T01:41:22.000,N,1,210,150,1,0.90,5.5,0.5,0.5,1,0,0.3,7.8,1,1,0
2,2020-01-01T01:32:06.000,2020-01-01T01:47:22.000,N,1,226,263,1,3.92,15,0.5,0.5,5.72,0,0.3,24.77,1,1,2.75
2,2020-01-01T01:32:12.000,2020-01-01T01:39:38.000,N,1,130,10,2,1.80,8,0.5,0.5,1.86,0,0.3,11.16,1,1,0
2,2020-01-01T01:52:08.000,2020-01-01T02:04:58.000,N,1,130,219,2,5.80,18,0.5,0.5,3.86,0,0.3,23.16,1,1,0
2,2020-01-01T01:50:55.000,2020-01-01T03:07:05.000,N,1,17,90,1,20.64,71.5,0.5,0.5,0,6.12,0.3,78.92,1,1,0
2,2020-01-01T01:12:17.000,2020-01-01T01:32:04.000,N,1,95,146,1,8.77,26.5,0.5,0.5,0,0,0.3,27.8,2,1,0
2,2020-01-01T01:40:24.000,2020-01-01T01:57:45.000,N,1,226,95,1,5.38,18.5,0.5,0.5,3.96,0,0.3,23.76,1,1,0
2,2020-01-01T01:34:52.000,2020-01-01T01:43:50.000,N,1,92,252,1,3.24,12,0.5,0.5,2.66,0,0.3,15.96,1,1,0
2,2020-01-01T01:59:37.000,2020-01-01T02:06:57.000,N,1,167,168,1,1.58,7.5,0.5,0.5,1.76,0,0.3,10.56,1,1,0
1,2020-01-01T01:07:53.000,2020-01-01T01:18:11.000,N,1,82,7,1,2.30,10.5,0.5,0.5,0,0,0.3,11.8,2,1,0
1,2020-01-01T01:27:53.000,2020-01-01T01:34:40.000,N,1,83,129,1,0.40,6,0.5,0.5,0,0,0.3,7.3,2,1,0
2,2020-01-01T01:00:50.000,2020-01-01T01:11:55.000,N,1,42,41,3,1.67,9.5,0.5,0.5,0.2,0,0.3,11,1,1,0
2,2020-01-01T01:17:21.000,2020-01-01T01:26:01.000,N,1,41,238,2,1.56,8,0.5,0.5,0.02,0,0.3,9.32,1,1,0
2,2020-01-01T01:42:25.000,2020-01-01T02:13:39.000,N,1,166,148,2,10.02,32,0.5,0.5,9.01,0,0.3,45.06,1,1,2.75
2,2020-01-01T01:22:55.000,2020-01-01T01:31:15.000,N,1,41,24,1,0.87,6,0.5,0.5,0.75,0,0.3,8.05,1,1,0
2,2020-01-01T01:50:51.000,2020-01-01T02:09:12.000,N,1,166,241,1,7.64,23,0.5,0.5,0,0,0.3,24.3,2,1,0
2,2020-01-01T01:03:45.000,2020-01-01T01:16:19.000,N,1,74,238,1,2.09,10.5,0.5,0.5,5,0,0.3,16.8,1,1,0
2,2020-01-01T01:50:11.000,2020-01-01T02:06:24.000,N,1,17,37,1,2.57,12.5,0.5,0.5,3.45,0,0.3,19.2,1,1,0
2,2020-01-01T01:13:25.000,2020-01-01T01:16:06.000,N,1,75,75,1,0.47,4,0.5,0.5,0,0,0.3,5.3,2,1,0
2,2020-01-01T01:51:36.000,2020-01-01T01:59:14.000,N,1,168,167,1,1.28,7,0.5,0.5,0,0,0.3,8.3,2,1,0
2,2020-01-01T01:20:25.000,2020-01-01T01:27:48.000,N,1,260,226,1,1.39,7,0.5,0.5,0,0,0.3,8.3,2,1,0
