vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,ratecodeid,pulocationid,dolocationid,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2020-01-01T00:37:13.000,2020-01-01T01:01:25.000,1,181,123,1,5.68,21.5,0.5,0.5,0.01,0.0,0.3,22.81,1,1,0.0
1,2020-01-01T00:37:49.000,2020-01-01T00:50:11.000,1,7,145,1,2.2,10.5,0.5,0.5,2.35,0.0,0.3,14.15,1,1,0.0
2,2020-01-01T00:49:56.000,2020-01-01T00:52:11.000,1,75,74,1,0.69,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2020-01-01T00:57:32.000,2020-01-01T01:02:45.000,1,41,74,1,0.88,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2,1,0.0
2,2020-01-01T00:58:51.000,2020-01-01T01:01:21.000,1,42,42,1,0.48,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2020-01-01T00:15:34.000,2020-01-01T00:25:22.000,1,260,129,1,1.63,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2,1,0.0
2,2020-01-01T00:43:04.000,2020-01-01T00:43:07.000,5,173,264,1,0.12,45.0,0.0,0.0,0.88,0.0,0.3,46.18,1,2,0.0
2,2020-01-01T00:31:50.000,2020-01-01T00:45:14.000,1,243,153,1,2.96,12.0,0.5,0.5,2.66,0.0,0.3,15.96,1,1,0.0
2,2020-01-01T00:01:04.000,2020-01-01T00:04:49.000,1,75,74,1,1.35,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1,1,0.0
2,2020-01-01T00:13:04.000,2020-01-01T00:19:41.000,1,75,263,1,1.35,7.0,0.5,0.5,2.21,0.0,0.3,13.26,1,1,2.75
2,2020-01-01T00:34:56.000,2020-01-01T00:41:16.000,1,42,74,1,1.05,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1,1,0.0
2,2020-01-01T00:46:47.000,2020-01-01T01:00:35.000,1,74,244,1,2.65,11.5,0.5,0.5,0.0,0.0,0.3,12.8,2,1,0.0
2,2020-01-01T00:08:29.000,2020-01-01T00:12:23.000,1,75,75,1,0.84,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2020-01-01T00:29:31.000,2020-01-01T00:50:20.000,1,41,140,1,3.23,15.5,0.5,0.5,0.0,0.0,0.3,19.55,2,1,2.75
2,2020-01-01T00:59:31.000,2020-01-01T01:05:31.000,1,75,75,1,0.98,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1,1,0.0
2,2020-01-01T00:29:00.000,2020-01-01T00:41:15.000,1,130,218,2,2.67,11.0,0.5,0.5,2.46,0.0,0.3,14.76,1,1,0.0
2,2020-01-01T00:11:22.000,2020-01-01T00:18:01.000,1,41,152,1,1.47,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2020-01-01T00:22:35.000,2020-01-01T00:30:57.000,1,41,116,1,1.77,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2,1,0.0
2,2020-01-01T00:21:51.000,2020-01-01T00:27:37.000,1,95,134,1,1.16,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1,1,0.0
2,2020-01-01T00:19:22.000,2020-01-01T00:19:25.000,5,192,264,1,0.0,12.0,0.0,0.0,0.0,0.0,0.3,12.3,1,2,0.0
2,2020-01-01T00:38:29.000,2020-01-01T00:50:53.000,1,42,151,1,2.31,11.0,0.5,0.5,2.0,0.0,0.3,14.3,1,1,0.0
2,2020-01-01T00:58:55.000,2020-01-01T01:17:15.000,1,41,243,1,4.66,17.0,0.5,0.5,3.66,0.0,0.3,21.96,1,1,0.0
2,2020-01-01T00:11:29.000,2020-01-01T00:18:45.000,1,244,243,1,1.38,7.0,0.5,0.5,2.49,0.0,0.3,10.79,1,1,0.0
2,2020-01-01T00:22:05.000,2020-01-01T00:34:15.000,1,243,238,1,5.23,17.0,0.5,0.5,5.26,0.0,0.3,26.31,1,1,2.75
2,2020-01-01T00:44:38.000,2020-01-01T00:56:11.000,1,166,243,1,3.54,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2,1,0.0
2,2020-01-01T00:58:27.000,2020-01-01T01:08:02.000,1,95,192,1,2.38,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2,1,0.0
2,2020-01-01T00:45:05.000,2020-01-01T00:45:09.000,5,244,244,1,0.0,7.0,0.0,0.0,0.0,0.0,0.3,7.3,1,2,0.0
2,2020-01-01T00:23:52.000,2020-01-01T00:30:39.000,1,42,42,1,1.01,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2,1,0.0
2,2020-01-01T00:31:50.000,2020-01-01T00:52:29.000,1,42,45,1,9.79,29.5,0.5,0.5,0.0,0.0,0.3,33.55,2,1,2.75
2,2020-01-01T00:18:41.000,2020-01-01T00:25:19.000,1,49,25,1,1.29,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2020-01-01T00:26:12.000,2020-01-01T00:29:12.000,1,25,33,1,0.58,4.5,0.5,0.5,1.16,0.0,0.3,6.96,1,1,0.0
2,2020-01-01T00:33:19.000,2020-01-01T00:36:46.000,1,25,25,1,0.7,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2,1,0.0
2,2020-01-01T00:42:52.000,2020-01-01T01:09:19.000,1,97,158,1,4.64,20.0,0.5,0.5,10.0,0.0,0.3,34.05,1,1,2.75
2,2020-01-01T00:29:57.000,2020-01-01T00:36:20.000,1,152,166,1,0.96,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2,1,0.0
2,2020-01-01T00:42:17.000,2020-01-01T00:59:03.000,1,166,74,1,1.98,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2,1,0.0
2,2020-01-01T00:48:29.000,2020-01-01T01:20:40.000,1,166,87,1,10.04,32.5,0.5,0.5,0.0,0.0,0.3,36.55,2,1,2.75
2,2020-01-01T00:14:30.000,2020-01-01T00:25:40.000,1,25,97,1,1.27,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2,1,0.0
2,2020-01-01T00:28:30.000,2020-01-01T00:41:37.000,1,97,148,1,2.75,11.5,0.5,0.5,0.0,0.0,0.3,15.55,2,1,2.75
2,2020-01-01T00:29:01.000,2020-01-01T00:29:18.000,1,33,33,1,0.01,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2,1,0.0
1,2020-01-01T00:03:33.000,2020-01-01T00:11:36.000,1,7,146,1,1.6,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2,1,0.0
1,2020-01-01T00:42:56.000,2020-01-01T00:47:45.000,1,7,7,1,1.0,5.5,0.5,0.5,10.0,0.0,0.3,16.8,1,1,0.0
1,2020-01-01T00:57:18.000,2020-01-01T01:16:15.000,1,7,168,1,5.3,19.0,0.5,0.5,0.0,6.12,0.3,26.42,1,1,0.0
2,2020-01-01T00:35:44.000,2020-01-01T00:56:05.000,1,181,256,2,3.71,17.0,0.5,0.5,1.83,0.0,0.3,20.13,1,1,0.0
2,2020-01-01T00:15:03.000,2020-01-01T00:27:54.000,1,260,226,1,2.32,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2,1,0.0
2,2020-01-01T00:29:58.000,2020-01-01T00:46:07.000,1,226,56,1,3.81,15.0,0.5,0.5,0.0,0.0,0.3,16.3,2,1,0.0
2,2020-01-01T00:56:26.000,2020-01-01T01:23:55.000,1,82,53,1,5.33,21.5,0.5,0.5,0.0,0.0,0.3,22.8,2,1,0.0
2,2019-12-31T23:08:44.000,2019-12-31T23:13:19.000,1,41,42,1,0.67,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2019-12-31T23:25:03.000,2019-12-31T23:33:50.000,1,42,168,1,1.31,8.0,0.5,0.5,1.86,0.0,0.3,13.11,1,1,0.0
2,2019-12-31T23:42:17.000,2019-12-31T23:55:19.000,1,168,3,1,6.54,20.0,0.5,0.5,0.0,0.0,0.3,21.3,2,1,0.0
2,2020-01-01T00:54:42.000,2020-01-01T01:10:55.000,1,82,7,1,2.07,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2,1,0.0
2,2020-01-01T00:28:39.000,2020-01-01T01:08:08.000,1,80,238,6,7.96,30.5,0.5,0.5,13.82,0.0,0.3,48.37,1,1,2.75
2,2020-01-01T00:07:45.000,2020-01-01T00:31:34.000,1,255,129,1,6.13,22.5,0.5,0.5,0.0,0.0,0.3,23.8,2,1,0.0
2,2020-01-01T00:07:44.000,2020-01-01T00:19:17.000,1,181,80,1,4.37,15.0,0.5,0.5,4.08,0.0,0.3,20.38,1,1,0.0
2,2020-01-01T00:33:50.000,2020-01-01T00:54:54.000,1,181,4,1,5.54,19.5,0.5,0.5,4.71,0.0,0.3,28.26,1,1,2.75
1,2020-01-01T00:46:06.000,2020-01-01T00:51:25.000,1,7,7,1,0.6,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2,1,0.0
1,2020-01-01T00:33:29.000,2020-01-01T00:40:54.000,1,41,42,1,1.2,7.0,0.5,0.5,1.0,0.0,0.3,9.3,1,1,0.0
1,2020-01-01T00:46:22.000,2020-01-01T00:59:56.000,1,42,140,1,5.0,17.0,3.25,0.5,1.5,0.0,0.3,22.55,1,1,2.75
2,2020-01-01T00:11:02.000,2020-01-01T00:19:23.000,1,80,37,1,1.51,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2020-01-01T00:23:46.000,2020-01-01T00:34:32.000,1,42,166,1,1.88,9.0,0.5,0.5,2.58,0.0,0.3,12.88,1,1,0.0
1,2020-01-01T00:05:26.000,2020-01-01T00:15:21.000,1,166,243,1,4.7,15.0,0.5,0.5,0.0,0.0,0.3,16.3,2,1,0.0
1,2020-01-01T00:42:29.000,2020-01-01T00:47:46.000,1,166,152,1,1.0,6.0,0.5,0.5,2.15,0.0,0.3,9.45,1,1,0.0
1,2020-01-01T00:50:03.000,2020-01-01T01:05:09.000,1,152,119,3,3.1,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2,1,0.0
2,2020-01-01T00:13:19.000,2020-01-01T00:23:27.000,1,116,151,1,2.74,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2,1,0.0
2,2020-01-01T00:33:44.000,2020-01-01T00:45:34.000,1,41,263,1,3.11,11.5,0.5,0.5,2.33,0.0,0.3,17.88,1,1,2.75
2,2020-01-01T00:14:11.000,2020-01-01T00:24:51.000,1,181,66,1,1.59,9.0,0.5,0.5,3.09,0.0,0.3,13.39,1,1,0.0
2,2020-01-01T00:37:17.000,2020-01-01T01:05:19.000,1,181,36,1,4.37,20.5,0.5,0.5,0.0,0.0,0.3,21.8,2,1,0.0
2,2020-01-01T00:26:07.000,2020-01-01T00:31:23.000,1,129,129,1,1.13,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2,1,0.0
2,2020-01-01T00:31:35.000,2020-01-01T00:40:35.000,1,129,129,1,1.84,8.5,0.5,0.5,0.02,0.0,0.3,9.82,1,1,0.0
2,2020-01-01T00:45:58.000,2020-01-01T01:14:57.000,1,130,86,1,10.05,28.5,0.5,0.5,0.01,0.0,0.3,29.81,1,1,0.0
2,2020-01-01T00:06:02.000,2020-01-01T00:27:20.000,1,66,228,6,3.85,17.5,0.5,0.5,0.0,0.0,0.3,18.8,2,1,0.0
2,2020-01-01T00:43:08.000,2020-01-01T01:08:09.000,1,66,107,6,5.7,22.5,0.5,0.5,3.0,0.0,0.3,29.55,1,1,2.75
2,2020-01-01T00:17:33.000,2020-01-01T00:38:05.000,1,181,255,1,4.62,18.0,0.5,0.5,3.86,0.0,0.3,23.16,1,1,0.0
2,2020-01-01T00:41:39.000,2020-01-01T00:47:55.000,1,255,80,1,1.23,6.5,0.5,0.5,2.2,0.0,0.3,10.0,1,1,0.0
2,2020-01-01T00:32:40.000,2020-01-01T00:38:44.000,1,166,151,1,1.2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2,1,0.0
2,2020-01-01T00:46:54.000,2020-01-01T01:15:48.000,1,24,90,1,6.82,25.0,0.5,0.5,5.81,0.0,0.3,34.86,1,1,2.75
2,2020-01-01T00:16:40.000,2020-01-01T00:32:38.000,1,83,179,2,3.34,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2,1,0.0
2,2020-01-01T00:35:49.000,2020-01-01T00:51:40.000,1,7,202,2,3.4,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2,1,0.0
2,2020-01-01T00:59:08.000,2020-01-01T01:26:21.000,1,7,82,2,5.59,22.5,0.5,0.5,0.0,0.0,0.3,23.8,2,1,0.0
2,2020-01-01T00:52:09.000,2020-01-01T01:11:23.000,5,97,255,2,3.85,45.0,0.0,0.0,9.06,0.0,0.3,54.36,1,2,0.0
2,2020-01-01T00:17:48.000,2020-01-01T00:24:59.000,1,97,189,1,1.13,7.0,0.5,0.5,1.66,0.0,0.3,9.96,1,1,0.0
2,2020-01-01T00:31:09.000,2020-01-01T00:53:26.000,1,181,112,1,4.97,20.0,0.5,0.5,4.26,0.0,0.3,25.56,1,1,0.0
2,2020-01-01T00:48:28.000,2020-01-01T01:01:47.000,1,82,255,2,5.01,17.0,0.5,0.5,0.0,0.0,0.3,18.3,2,1,0.0
2,2020-01-01T00:16:29.000,2020-01-01T00:27:40.000,1,146,223,1,2.56,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2,1,0.0
2,2020-01-01T00:35:45.000,2020-01-01T00:43:26.000,1,179,193,1,1.84,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2,1,0.0
2,2020-01-01T00:47:10.000,2020-01-01T01:10:37.000,1,146,7,1,4.16,17.5,0.5,0.5,0.0,0.0,0.3,18.8,2,1,0.0
2,2020-01-01T00:35:11.000,2020-01-01T00:50:30.000,1,47,168,2,3.04,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2,1,0.0
2,2020-01-01T00:56:19.000,2020-01-01T01:00:11.000,1,168,168,1,0.56,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2,1,0.0
2,2020-01-01T00:42:08.000,2020-01-01T01:15:58.000,1,181,74,1,12.87,37.0,0.5,0.5,8.21,0.0,0.3,49.26,1,1,2.75
1,2020-01-01T00:37:29.000,2020-01-01T00:59:12.000,1,97,133,2,4.3,18.5,0.5,0.5,4.95,0.0,0.3,24.75,1,1,0.0
2,2020-01-01T00:10:38.000,2020-01-01T00:15:30.000,1,43,236,1,0.94,5.5,0.5,0.5,0.0,0.0,0.3,9.55,2,1,2.75
2,2020-01-01T00:28:48.000,2020-01-01T00:38:42.000,1,41,74,1,1.2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2,1,0.0
2,2020-01-01T00:15:09.000,2020-01-01T00:37:32.000,1,255,181,1,5.54,20.0,0.5,0.5,0.0,0.0,0.3,21.3,2,1,0.0
2,2020-01-01T00:14:24.000,2020-01-01T00:23:57.000,1,41,247,1,1.86,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2,1,0.0
2,2020-01-01T00:46:14.000,2020-01-01T00:51:38.000,1,74,41,1,0.8,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2,1,0.0
2,2020-01-01T00:53:19.000,2020-01-01T00:59:28.000,1,41,74,1,0.89,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1,1,0.0
2,2020-01-01T00:14:16.000,2020-01-01T00:19:52.000,1,36,37,2,1.17,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2,1,0.0
2,2020-01-01T00:34:27.000,2020-01-01T00:38:00.000,1,36,80,2,0.43,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2020-01-01T00:46:38.000,2020-01-01T01:14:43.000,1,36,113,2,5.36,21.5,0.5,0.5,5.11,0.0,0.3,30.66,1,1,2.75
2,2020-01-01T00:10:51.000,2020-01-01T00:37:28.000,1,255,112,1,4.09,18.5,0.5,0.5,3.96,0.0,0.3,23.76,1,1,0.0
2,2020-01-01T00:55:29.000,2020-01-01T01:13:33.000,1,36,256,1,2.96,13.5,0.5,0.5,3.7,0.0,0.3,18.5,1,1,0.0
2,2020-01-01T00:09:38.000,2020-01-01T00:38:34.000,1,66,112,5,4.62,23.5,0.5,0.5,7.44,0.0,0.3,32.24,1,1,0.0
2,2020-01-01T00:40:37.000,2020-01-01T00:48:09.000,1,112,80,2,1.52,7.5,0.5,0.5,1.0,0.0,0.3,9.8,1,1,0.0
2,2020-01-01T00:55:51.000,2020-01-01T01:01:58.000,1,80,256,2,0.71,-5.5,-0.5,-0.5,0.0,0.0,-0.3,-6.8,3,1,0.0
2,2020-01-01T00:55:51.000,2020-01-01T01:01:58.000,1,80,256,2,0.71,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2,1,0.0
2,2020-01-01T00:33:49.000,2020-01-01T00:41:59.000,1,7,260,1,1.24,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2020-01-01T00:48:40.000,2020-01-01T00:55:04.000,1,7,179,1,0.78,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2,1,0.0
2,2020-01-01T00:05:44.000,2020-01-01T00:21:29.000,1,42,167,5,2.8,12.0,0.5,0.5,1.0,0.0,0.3,14.3,1,1,0.0
2,2020-01-01T00:04:25.000,2020-01-01T00:13:22.000,1,66,144,1,2.3,9.5,0.5,0.5,0.0,0.0,0.3,13.55,2,1,2.75
2,2020-01-01T00:22:25.000,2020-01-01T00:55:36.000,1,66,164,1,6.34,27.0,0.5,0.5,0.0,0.0,0.3,31.05,2,1,2.75
2,2020-01-01T00:48:42.000,2020-01-01T00:58:49.000,1,116,41,1,1.97,9.5,0.5,0.5,2.0,0.0,0.3,14.75,1,1,0.0
2,2020-01-01T01:00:29.000,2020-01-01T01:08:22.000,1,43,74,1,1.32,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2,1,0.0
2,2020-01-01T00:20:07.000,2020-01-01T00:27:25.000,1,129,129,1,1.19,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2,1,0.0
2,2020-01-01T00:56:08.000,2020-01-01T01:14:47.000,1,7,82,1,2.82,14.0,0.5,0.5,0.0,0.0,0.3,15.3,2,1,0.0
2,2020-01-01T00:42:54.000,2020-01-01T00:50:08.000,1,41,42,1,1.38,7.0,0.5,0.5,0.0,0.0,0.3,8.3,1,1,0.0
2,2020-01-01T00:23:56.000,2020-01-01T00:27:24.000,1,181,181,1,0.67,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2,1,0.0
2,2020-01-01T00:33:48.000,2020-01-01T00:41:47.000,1,181,257,1,1.81,8.0,0.5,0.5,0.0,0.0,0.3,9.3,2,1,0.0
2,2020-01-01T00:50:32.000,2020-01-01T00:58:38.000,1,181,25,1,1.98,8.0,0.5,0.5,1.86,0.0,0.3,11.16,1,1,0.0
1,2020-01-01T00:31:30.000,2020-01-01T00:35:01.000,1,41,41,1,0.6,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2,1,0.0
1,2020-01-01T00:41:33.000,2020-01-01T00:44:53.000,1,74,74,1,0.9,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2,1,0.0
2,2020-01-01T00:30:39.000,2020-01-01T00:32:07.000,1,168,168,1,0.33,3.5,0.5,0.5,0.96,0.0,0.3,5.76,1,1,0.0
2,2020-01-01T00:20:47.000,2020-01-01T00:29:19.000,1,190,61,1,1.04,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1,1,0.0
2,2020-01-01T00:44:51.000,2020-01-01T00:51:57.000,1,49,189,1,0.96,6.5,0.5,0.5,1.0,0.0,0.3,8.8,1,1,0.0
2,2020-01-01T00:57:45.000,2020-01-01T01:16:20.000,1,97,112,1,4.04,15.5,0.5,0.5,0.0,0.0,0.3,16.8,2,1,0.0
2,2020-01-01T00:36:59.000,2020-01-01T00:46:46.000,1,112,80,1,1.59,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2,1,0.0
2,2020-01-01T00:57:16.000,2020-01-01T01:20:13.000,1,255,7,1,6.19,22.5,0.5,0.5,5.95,0.0,0.3,29.75,1,1,0.0
2,2020-01-01T01:05:13.000,2020-01-01T01:17:11.000,1,145,226,1,2.22,10.5,0.5,0.5,2.36,0.0,0.3,14.16,1,1,0.0
2,2020-01-01T00:22:32.000,2020-01-01T00:35:59.000,1,146,112,2,3.1,12.5,0.5,0.5,0.0,0.0,0.3,13.8,2,1,0.0
2,2020-01-01T00:44:10.000,2020-01-01T00:53:58.000,1,112,141,2,3.52,12.5,0.5,0.5,4.96,0.0,0.3,21.51,1,1,2.75
2,2020-01-01T00:05:15.000,2020-01-01T00:09:36.000,1,40,106,1,1.03,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1,1,0.0
2,2020-01-01T00:39:50.000,2020-01-01T01:03:04.000,1,70,179,1,4.42,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2,1,0.0
2,2020-01-01T00:21:36.000,2020-01-01T01:14:17.000,5,97,265,2,31.9,110.0,0.0,0.0,0.0,10.5,0.0,123.25,1,2,2.75
2,2020-01-01T00:13:50.000,2020-01-01T00:27:21.000,1,82,173,1,1.93,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2,1,0.0
2,2020-01-01T00:28:48.000,2020-01-01T00:41:28.000,1,173,82,1,1.77,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2,1,0.0
2,2020-01-01T00:53:07.000,2020-01-01T01:05:15.000,1,82,258,1,3.17,13.0,0.5,0.5,0.0,0.0,0.3,14.3,2,1,0.0
1,2020-01-01T00:06:55.000,2020-01-01T00:15:04.000,1,134,197,1,2.4,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2,1,0.0
1,2020-01-01T00:34:45.000,2020-01-01T00:58:14.000,1,130,264,1,0.0,28.2,0.0,0.5,0.0,0.0,0.3,29.0,1,1,0.0
2,2020-01-01T00:28:17.000,2020-01-01T00:32:05.000,5,33,66,4,4.85,55.0,0.0,0.0,4.7,0.0,0.3,60.0,1,2,0.0
1,2020-01-01T00:46:42.000,2020-01-01T01:06:21.000,1,153,74,1,0.0,24.2,0.0,0.5,0.0,0.0,0.3,25.0,1,1,0.0
2,2020-01-01T00:19:54.000,2020-01-01T00:23:18.000,1,42,42,1,0.43,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2020-01-01T00:29:18.000,2020-01-01T00:36:09.000,1,166,41,1,1.21,6.5,0.5,0.5,2.34,0.0,0.3,10.14,1,1,0.0
2,2020-01-01T00:38:05.000,2020-01-01T00:40:38.000,1,43,75,1,0.4,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2,1,0.0
2,2020-01-01T00:44:11.000,2020-01-01T00:57:31.000,1,75,42,1,3.22,12.0,0.5,0.5,3.32,0.0,0.3,16.62,1,1,0.0
2,2020-01-01T00:07:06.000,2020-01-01T00:11:13.000,1,41,152,6,0.53,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2,1,0.0
2,2020-01-01T00:21:37.000,2020-01-01T00:37:35.000,1,42,75,6,2.4,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2,1,0.0
2,2020-01-01T00:46:04.000,2020-01-01T01:04:29.000,1,74,213,6,5.84,19.0,0.5,0.5,0.0,0.0,0.3,20.3,2,1,0.0
2,2020-01-01T00:45:25.000,2020-01-01T00:55:11.000,1,260,83,1,1.88,8.5,0.5,0.5,0.0,0.0,0.3,9.8,2,1,0.0
2,2020-01-01T01:03:34.000,2020-01-01T01:18:31.000,1,82,226,1,2.12,11.0,0.5,0.5,0.0,0.0,0.3,12.3,2,1,0.0
2,2020-01-01T00:03:49.000,2020-01-01T00:05:50.000,1,41,41,1,0.0,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2,1,0.0
1,2020-01-01T00:15:01.000,2020-01-01T00:19:31.000,1,244,42,1,1.2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2,1,0.0
1,2020-01-01T00:31:18.000,2020-01-01T00:37:55.000,1,152,42,1,1.3,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2,1,0.0
1,2020-01-01T00:50:42.000,2020-01-01T00:58:43.000,1,166,238,1,1.5,7.5,3.25,0.5,1.5,0.0,0.3,13.05,1,1,2.75
2,2020-01-01T00:25:47.000,2020-01-01T00:57:24.000,1,66,123,1,8.02,30.0,0.5,0.5,0.0,0.0,0.3,31.3,2,1,0.0
2,2020-01-01T00:08:36.000,2020-01-01T00:28:39.000,1,33,62,2,4.14,16.0,0.5,0.5,3.46,0.0,0.3,20.76,1,1,0.0
2,2020-01-01T00:24:19.000,2020-01-01T00:35:13.000,1,129,80,1,4.19,14.0,0.5,0.5,1.0,0.0,0.3,16.3,1,1,0.0
2,2020-01-01T00:54:01.000,2020-01-01T01:14:28.000,1,52,233,1,7.56,24.0,0.5,0.5,8.42,0.0,0.3,36.47,1,1,2.75
2,2020-01-01T00:25:49.000,2020-01-01T00:44:50.000,1,7,173,5,3.6,15.0,0.5,0.5,2.21,0.0,0.3,18.51,1,1,0.0
1,2020-01-01T00:01:32.000,2020-01-01T00:34:44.000,1,49,168,1,0.0,32.2,0.0,0.5,0.0,6.12,0.3,39.12,1,1,0.0
2,2020-01-01T00:17:09.000,2020-01-01T00:21:49.000,1,181,181,2,1.23,6.0,0.5,0.5,2.19,0.0,0.3,9.49,1,1,0.0
2,2020-01-01T00:24:12.000,2020-01-01T00:49:36.000,1,181,112,2,6.26,23.0,0.5,0.5,6.08,0.0,0.3,30.38,1,1,0.0
2,2020-01-01T00:52:01.000,2020-01-01T01:06:14.000,1,7,112,4,6.24,19.0,0.5,0.5,5.08,0.0,0.3,25.38,1,1,0.0
2,2020-01-01T00:34:41.000,2020-01-01T01:11:23.000,1,25,14,1,5.87,25.5,0.5,0.5,8.04,0.0,0.3,34.84,1,1,0.0
2,2020-01-01T00:19:09.000,2020-01-01T00:28:30.000,1,95,196,1,1.44,8.5,0.5,0.5,2.45,0.0,0.3,12.25,1,1,0.0
2,2020-01-01T00:54:14.000,2020-01-01T01:23:00.000,1,95,140,1,9.15,31.0,0.5,0.5,0.0,0.0,0.3,35.05,2,1,2.75
2,2020-01-01T00:04:58.000,2020-01-01T00:12:14.000,1,95,121,1,2.28,9.0,0.5,0.5,5.0,0.0,0.3,15.3,1,1,0.0
1,2020-01-01T00:26:24.000,2020-01-01T00:47:17.000,1,74,142,1,3.7,16.5,3.25,0.5,5.1,0.0,0.3,25.65,1,1,2.75
2,2020-01-01T00:03:49.000,2020-01-01T00:07:03.000,1,181,257,5,0.73,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2,1,0.0
2,2020-01-01T00:23:54.000,2020-01-01T00:41:19.000,1,181,257,5,2.96,13.5,0.5,0.5,0.0,0.0,0.3,14.8,2,1,0.0
2,2020-01-01T00:53:11.000,2020-01-01T01:08:28.000,1,181,33,5,2.52,12.0,0.5,0.5,3.99,0.0,0.3,17.29,1,1,0.0
2,2020-01-01T00:05:09.000,2020-01-01T00:19:34.000,1,181,144,1,3.25,13.5,0.5,0.5,3.51,0.0,0.3,21.06,1,1,2.75
2,2020-01-01T00:37:00.000,2020-01-01T00:42:44.000,1,181,181,1,1.08,6.0,0.5,0.5,1.82,0.0,0.3,9.12,1,1,0.0
2,2020-01-01T00:44:14.000,2020-01-01T01:04:35.000,1,181,148,1,4.13,17.0,0.5,0.5,0.0,0.0,0.3,21.05,2,1,2.75
2,2020-01-01T00:18:27.000,2020-01-01T00:30:24.000,1,49,17,1,1.81,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2,1,0.0
2,2019-12-31T23:59:59.000,2020-01-01T00:11:41.000,1,82,70,1,2.24,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2,1,0.0
